0,1,2,3,4,5,6,7
314.552051,orig,2,Logistic,5000r,20f,0,.csv
316.640363,orig,2,Logistic,5000r,20f,1,.csv
321.887359,orig,2,Logistic,5000r,20f,2,.csv
792.463364,orig,2,RF,10000r,10f,0,.csv
792.354967,orig,2,RF,10000r,10f,1,.csv
789.9709389999999,orig,2,RF,10000r,10f,2,.csv
927.44422,orig,2,RF,10000r,15f,0,.csv
917.572235,orig,2,RF,10000r,15f,1,.csv
900.2763199999999,orig,2,RF,10000r,15f,2,.csv
1046.7597719999999,orig,2,RF,10000r,20f,0,.csv
1035.4659159999999,orig,2,RF,10000r,20f,1,.csv
1034.923741,orig,2,RF,10000r,20f,2,.csv
410.751878,orig,2,RF,1000r,10f,0,.csv
408.842825,orig,2,RF,1000r,10f,1,.csv
411.367233,orig,2,RF,1000r,10f,2,.csv
478.160153,orig,2,RF,1000r,15f,0,.csv
476.78533899999996,orig,2,RF,1000r,15f,1,.csv
474.700444,orig,2,RF,1000r,15f,2,.csv
466.95113599999996,orig,2,RF,1000r,20f,0,.csv
466.051603,orig,2,RF,1000r,20f,1,.csv
463.628451,orig,2,RF,1000r,20f,2,.csv
614.109024,orig,2,RF,5000r,10f,0,.csv
622.9973679999999,orig,2,RF,5000r,10f,1,.csv
627.082317,orig,2,RF,5000r,10f,2,.csv
690.469241,orig,2,RF,5000r,15f,0,.csv
692.370237,orig,2,RF,5000r,15f,1,.csv
685.260636,orig,2,RF,5000r,15f,2,.csv
771.3480629999999,orig,2,RF,5000r,20f,0,.csv
769.42613,orig,2,RF,5000r,20f,1,.csv
762.665711,orig,2,RF,5000r,20f,2,.csv
